sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,associated_skus
320,,Default,simple,"Default Category,Default Category/Puzzle",base,"Gotowi na wyścig","100 elementów","100 elementów",,1,"Taxable Goods","Catalog, Search",13.9900,,,,"gotowi na wyścig","Gotowi na wyścig","Gotowi na wyścig","Gotowi na wyścig",/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616301_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616301_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616301_096_01_small.jpg,,,,"10/26/18, 9:10 PM","10/26/18, 9:10 PM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,3.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616301_096_01_small.jpg,,,,,,,,,,,,
321,,Default,simple,"Default Category,Default Category/Puzzle",base,"Święty Mikołaj","100 elementów","100 elementów",,1,"Taxable Goods","Catalog, Search",13.9900,,,,"święty mikołaj","Święty Mikołaj","Święty Mikołaj","Święty Mikołaj",/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515338_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515338_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515338_096_01_small.jpg,,,,"10/26/18, 9:10 PM","10/27/18, 12:04 AM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,3.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515338_096_01_small.jpg,,,,,,,,,,,,
322,,Default,simple,"Default Category,Default Category/Puzzle",base,"Drużyna Transformersów","100 elementów","100 elementów",,1,"Taxable Goods","Catalog, Search",13.9900,,,,"drużyna transformersów","Drużyna Transformersów","Drużyna Transformersów","Drużyna Transformersów",/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616307_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616307_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616307_096_01_small.jpg,,,,"10/26/18, 9:10 PM","10/27/18, 12:04 AM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,3.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616307_096_01_small.jpg,,,,,,,,,,,,
323,,Default,simple,"Default Category,Default Category/Puzzle",base,"Vaiana i przyjaciele","100 elementów","100 elementów",,1,"Taxable Goods","Catalog, Search",13.9900,,,,"vaiana i przyjaciele","Vaiana i przyjaciele","Vaiana i przyjaciele","Vaiana i przyjaciele",/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616298_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616298_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616298_096_01_small.jpg,,,,"10/26/18, 9:10 PM","10/27/18, 12:04 AM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,3.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616298_096_01_small.jpg,,,,,,,,,,,,
324,,Default,simple,"Default Category,Default Category/Puzzle",base,"Vaiana na fali","160 elementów","160 elementów",,1,"Taxable Goods","Catalog, Search",13.9900,,,,"vaiana na fali","Vaiana na fali","Vaiana na fali","Vaiana na fali",/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515334_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515334_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515334_096_01_small.jpg,,,,"10/26/18, 9:10 PM","10/27/18, 12:04 AM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,3.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515334_096_01_small.jpg,,,,,,,,,,,,
325,,Default,simple,"Default Category,Default Category/Puzzle",base,"Gwiezdny koncert","100 elementów","100 elementów",,1,"Taxable Goods","Catalog, Search",13.9900,,,,"gwiezdny koncert","Gwiezdny koncert","Gwiezdny koncert","Gwiezdny koncert",/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616309_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616309_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616309_096_01_small.jpg,,,,"10/26/18, 9:10 PM","10/27/18, 12:04 AM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,3.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616309_096_01_small.jpg,,,,,,,,,,,,
326,,Default,simple,"Default Category,Default Category/Puzzle",base,"Piston Cup","100 elementów","100 elementów",,1,"Taxable Goods","Catalog, Search",13.9900,,,,"piston cup","Piston Cup","Piston Cup","Piston Cup",https://sklep.trefl.com/media/catalog/product/cache/4/small_image/150x150/c96a280f94e22e3ee3823dd0a1a87606/1/6/16313_096_01_1_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616313_096_01_1_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616313_096_01_1_small.jpg,,,,"10/26/18, 9:10 PM","10/27/18, 12:04 AM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,3.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616313_096_01_1_small.jpg,,,,,,,,,,,,
327,,Default,simple,"Default Category,Default Category/Puzzle",base,"Wakacje Barbie","100 elementów","100 elementów",,1,"Taxable Goods","Catalog, Search",13.9900,,,,"wakacje barbie","Wakacje Barbie","Wakacje Barbie","Wakacje Barbie",/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616310_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616310_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616310_096_01_small.jpg,,,,"10/26/18, 9:10 PM","10/26/18, 9:10 PM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,3.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616310_096_01_small.jpg,,,,,,,,,,,,
328,,Default,simple,"Default Category,Default Category/Puzzle",base,Przyspieszenie,"160 elementów","160 elementów",,1,"Taxable Goods","Catalog, Search",13.9900,,,,przyspieszenie,Przyspieszenie,Przyspieszenie,Przyspieszenie,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515339_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515339_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515339_096_01_small.jpg,,,,"10/26/18, 9:10 PM","10/26/18, 9:10 PM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,3.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515339_096_01_small.jpg,,,,,,,,,,,,
329,,Default,simple,"Default Category,Default Category/Puzzle",base,"Przygody Ladybug i Cat Noir","100 elementów","100 elementów",,1,"Taxable Goods","Catalog, Search",13.9900,,,,"przygody ladybug i cat noir","Przygody Ladybug i Cat Noir","Przygody Ladybug i Cat Noir","Przygody Ladybug i Cat Noir",/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616323_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616323_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616323_096_01_small.jpg,,,,"10/26/18, 9:10 PM","10/26/18, 9:10 PM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,3.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616323_096_01_small.jpg,,,,,,,,,,,,
330,,Default,simple,"Default Category,Default Category/Puzzle",base,"Zaufaj sobie","160 elementów","160 elementów",,1,"Taxable Goods","Catalog, Search",13.9900,,,,"zaufaj sobie","Zaufaj sobie","Zaufaj sobie","Zaufaj sobie",/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515345_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515345_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515345_096_01_small.jpg,,,,"10/26/18, 9:10 PM","10/26/18, 9:10 PM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,3.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515345_096_01_small.jpg,,,,,,,,,,,,
331,,Default,simple,"Default Category,Default Category/Puzzle",base,"Drużyna Autobotów","100 elementów","100 elementów",,1,"Taxable Goods","Catalog, Search",13.9900,,,,"drużyna autobotów","Drużyna Autobotów","Drużyna Autobotów","Drużyna Autobotów",/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616315_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616315_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616315_096_01_small.jpg,,,,"10/26/18, 9:10 PM","10/26/18, 9:10 PM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,3.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616315_096_01_small.jpg,,,,,,,,,,,,
332,,Default,simple,"Default Category,Default Category/Puzzle",base,"Rodzinne zdjęcie - puzzle 100","100 elementów","100 elementów",,1,"Taxable Goods","Catalog, Search",13.9900,,,,"rodzinne zdjęcie - puzzle 100","Rodzinne zdjęcie - puzzle 100","Rodzinne zdjęcie - puzzle 100","Rodzinne zdjęcie - puzzle 100",/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616324_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616324_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616324_096_01_small.jpg,,,,"10/26/18, 9:10 PM","10/26/18, 9:10 PM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,3.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616324_096_01_small.jpg,,,,,,,,,,,,
333,,Default,simple,"Default Category,Default Category/Puzzle",base,Marzycielka,"100 elementów","100 elementów",,1,"Taxable Goods","Catalog, Search",13.9900,,,,marzycielka,Marzycielka,Marzycielka,Marzycielka,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616320_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616320_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616320_096_01_small.jpg,,,,"10/26/18, 9:10 PM","10/26/18, 9:10 PM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,3.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616320_096_01_small.jpg,,,,,,,,,,,,
334,,Default,simple,"Default Category,Default Category/Puzzle",base,"Świat Barbie","100 elementów","100 elementów",,1,"Taxable Goods","Catalog, Search",13.9900,,,,"świat barbie","Świat Barbie","Świat Barbie","Świat Barbie",/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616314_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616314_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616314_096_01_small.jpg,,,,"10/26/18, 9:10 PM","10/26/18, 9:10 PM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,3.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616314_096_01_small.jpg,,,,,,,,,,,,
335,,Default,simple,"Default Category,Default Category/Puzzle",base,"Bądź marzycielką","160 elementów","160 elementów",,1,"Taxable Goods","Catalog, Search",13.9900,,,,"bądź marzycielką","Bądź marzycielką","Bądź marzycielką","Bądź marzycielką",/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515343_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515343_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515343_096_01_small.jpg,,,,"10/26/18, 9:10 PM","10/26/18, 9:10 PM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,3.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515343_096_01_small.jpg,,,,,,,,,,,,
336,,Default,simple,"Default Category,Default Category/Puzzle",base,"Zimowe przygody","160 elementów","160 elementów",,1,"Taxable Goods","Catalog, Search",13.9900,,,,"zimowe przygody","Zimowe przygody","Zimowe przygody","Zimowe przygody",/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515344_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515344_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515344_096_01_small.jpg,,,,"10/26/18, 9:10 PM","10/26/18, 9:10 PM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,3.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515344_096_01_small.jpg,,,,,,,,,,,,
337,,Default,simple,"Default Category,Default Category/Puzzle",base,"Magia Avaloru","100 elementów","100 elementów",,1,"Taxable Goods","Catalog, Search",13.9900,,,,"magia avaloru","Magia Avaloru","Magia Avaloru","Magia Avaloru",/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616321_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616321_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616321_096_01_small.jpg,,,,"10/26/18, 9:10 PM","10/26/18, 9:10 PM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,3.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616321_096_01_small.jpg,,,,,,,,,,,,
338,,Default,simple,"Default Category,Default Category/Puzzle",base,"Przygoda czeka","100 elementów","100 elementów",,1,"Taxable Goods","Catalog, Search",13.9900,,,,"przygoda czeka","Przygoda czeka","Przygoda czeka","Przygoda czeka",/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616311_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616311_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616311_096_01_small.jpg,,,,"10/26/18, 9:10 PM","10/26/18, 9:10 PM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,3.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616311_096_01_small.jpg,,,,,,,,,,,,
339,,Default,simple,"Default Category,Default Category/Puzzle",base,"Ostateczna Walka","160 elementów","160 elementów",,1,"Taxable Goods","Catalog, Search",13.9900,,,,"ostateczna walka","Ostateczna Walka","Ostateczna Walka","Ostateczna Walka",/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515340_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515340_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515340_096_01_small.jpg,,,,"10/26/18, 9:10 PM","10/26/18, 9:10 PM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,3.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515340_096_01_small.jpg,,,,,,,,,,,,
340,,Default,simple,"Default Category,Default Category/Puzzle",base,"Pidżamersi kontra złoczyńcy","160 elementów","160 elementów",,1,"Taxable Goods","Catalog, Search",13.9900,,,,"pidżamersi kontra złoczyńcy","Pidżamersi kontra złoczyńcy","Pidżamersi kontra złoczyńcy","Pidżamersi kontra złoczyńcy",/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515353_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515353_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515353_096_01_small.jpg,,,,"10/26/18, 9:10 PM","10/26/18, 9:10 PM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,3.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061515353_096_01_small.jpg,,,,,,,,,,,,
341,,Default,simple,"Default Category,Default Category/Puzzle",base,"Magia księżniczek","100 elementów","100 elementów",,1,"Taxable Goods","Catalog, Search",13.9900,,,,"magia księżniczek","Magia księżniczek","Magia księżniczek","Magia księżniczek",/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616339_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616339_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616339_096_01_small.jpg,,,,"10/26/18, 9:10 PM","10/26/18, 9:10 PM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,3.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616339_096_01_small.jpg,,,,,,,,,,,,
342,,Default,simple,"Default Category,Default Category/Puzzle",base,"Kraina przyjaźni","100 elementów","100 elementów",,1,"Taxable Goods","Catalog, Search",13.9900,,,,"kraina przyjaźni","Kraina przyjaźni","Kraina przyjaźni","Kraina przyjaźni",/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616340_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616340_096_01_small.jpg,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616340_096_01_small.jpg,,,,"10/26/18, 9:10 PM","10/26/18, 9:10 PM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,3.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/h/t/httpssklep.trefl.commediacatalogproductcache4small_image150x150c96a280f94e22e3ee3823dd0a1a876061616340_096_01_small.jpg,,,,,,,,,,,,
